NAME,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
12540,102663,98311,99697,100285,102270,103454,109444,115821,120341,105673,105685
12542,60362,61943,62548,57333,64874,69750,75000,73302,84777,97663,99911
12543,56023,58750,61250,56270,59310,54570,61563,60769,75563,77125,80438
12545,59981,61216,61869,67040,67596,75224,81219,88715,85286,80711,92218
12546,65097,62092,61964,58226,61389,58125,54931,58500,66208,67615,72201
12547,85060,66413,64258,68576,69537,76377,78963,93813,87222,95521,99219
12548,51406,48099,52986,57283,56625,52708,55703,56369,70509,67778,73482
12549,74150,75826,81011,85589,83352,83026,90792,91386,92870,100750,106435
12550,55403,55036,56444,56903,56222,55631,58534,59143,62222,65760,69671
12553,70679,73898,71608,68784,70279,71951,73836,78398,81709,85342,91698
12561,65652,64592,66261,65878,66911,67264,68340,66148,72907,73514,80558
12563,92871,94291,92950,84876,83811,84956,88438,91729,103098,106161,95000
12564,77866,79036,76825,81039,81429,82119,84556,89688,91545,94539,106850
12565,37582,39554,43750,41591,41875,38384,39891,39914,50472,51386,54477
12566,82083,85534,80548,83958,79424,76882,76148,75856,78330,85884,94570
12567,63194,63052,63244,66378,64405,63333,57727,62750,59661,66435,77813
12569,74410,73481,76517,76205,73324,75387,80050,80322,87500,81997,89275
12570,89865,89954,93875,94761,100161,97679,102835,101214,102607,103482,106557
12571,69554,67266,69091,69849,69217,69720,74142,78641,85170,90268,102455
12572,72945,72331,72551,69018,69901,73200,79628,72243,78067,85234,86700
12574,58951,61750,65000,76607,85750,120074,-,-,-,-,-
12575,89803,103672,94958,99375,120833,126813,101912,134179,142228,145769,134297
12577,85391,108000,92167,79792,77750,109107,126442,133864,142931,160717,138676
12578,91214,89167,92375,83235,79798,87059,102639,116705,105909,89211,67708
12580,81042,77938,77394,78728,72589,78750,75750,69554,70757,73375,97961
12581,65862,67500,67992,68952,74688,73482,76750,75139,81653,74301,78571
12582,86691,92604,97941,103460,94600,99398,103771,106842,109144,111659,121771
12583,55625,54271,53036,52328,58938,71786,74375,77083,92563,77692,81154
12585,84167,92135,96829,115250,115357,113148,110114,82557,86466,86429,90167
12586,67563,68989,64308,66488,68810,68998,74350,74849,83397,73333,75845
12589,75753,72648,77500,81141,81609,77686,83143,79982,83133,86821,100771
12590,75282,77020,78573,79104,80188,81169,84295,88982,91595,90103,96726
12592,46921,57561,59000,59704,60543,63750,53906,53728,55994,63958,59668
12594,75946,74852,76190,73712,66445,61875,62953,69792,72118,73333,83924
12601,42738,41881,42411,41331,40508,40699,43802,45903,48132,50007,53105
12603,79817,79371,80250,75794,75569,78299,80240,83636,92454,86155,92480
12604,-,-,-,-,-,-,-,-,-,-,-
12701,35163,31058,27702,30556,32403,33624,37767,37903,40947,45630,49653
12719,65850,61174,59485,55000,51607,58229,56923,63750,72946,66972,69656
12720,72031,113438,78538,78068,78690,80889,82560,-,65179,61927,-
12721,54563,58448,56964,58261,58849,61841,64801,71953,85750,86797,74947
12722,21660,-,22292,32738,(X),-,73250,-,-,-,-
12723,56838,56829,58102,59777,54375,52727,53600,54333,55000,64125,79188
12724,85577,85417,62170,61596,60848,64375,64491,-,71216,-,-
12725,76250,71250,49375,39750,43750,50417,78333,83750,80625,90714,74286
12726,51125,55500,58208,60263,59583,68182,67813,62426,51250,62336,65539
12729,48344,49290,55417,52278,51542,53092,49091,46192,49571,47607,69000
12732,52917,40500,39625,38977,40568,39297,40625,44318,51000,26717,45000
12733,28750,48173,43523,43542,44286,41402,32188,31422,-,40227,30231
12734,19365,22792,29779,39688,62632,64125,73300,56313,54400,47433,55298
12736,42143,43021,38750,38906,35938,31250,-,35714,-,35238,38468
12737,47083,50256,56154,64297,65500,67500,75488,78967,79946,97794,94722
12738,102625,79783,74261,75769,75600,59226,61830,61645,58500,67396,61250
12740,52375,52083,56411,59070,59198,65972,70608,70517,70109,74681,79347
12741,66176,62188,64688,61042,30000,30000,57857,59375,47250,60417,49028
12742,29489,57625,59271,58077,40781,-,-,31167,-,-,51771
12743,45357,46818,49861,57500,51354,52050,51635,60962,66250,80446,83500
12745,50714,50870,50500,64722,64375,67125,59000,37875,35926,-,-
12746,62857,56000,59681,66875,83221,87292,90690,81563,71154,68056,65368
12747,61964,46940,47470,53750,62576,63533,64708,55114,49250,50775,62589
12748,51683,57790,52375,60175,59107,62083,66500,73750,70682,70911,73191
12749,65644,65488,37120,39239,46313,48421,52829,55563,-,74286,-
12750,141563,144063,37857,52500,74792,76094,78125,79712,117697,-,-
12751,40500,31518,32083,24632,49531,50323,50288,50185,43105,38750,45548
12752,36813,63571,52292,53750,50781,39297,40000,41202,40313,65446,80313
12754,39769,41861,36313,37877,39598,37031,37485,45630,41659,47083,47332
12758,58306,55098,50560,47500,53147,51923,50388,60368,51386,37423,54858
12759,36019,37659,37902,40714,25700,26250,27450,25781,27813,31146,40000
12760,32183,37500,42083,44625,50962,51250,57560,58375,66094,66985,78906
12762,29556,43618,51932,48571,39762,38194,38571,39265,55083,55898,59265
12763,65577,59074,60368,59883,58144,62216,67734,-,33077,34231,-
12764,55417,53828,52604,50481,51053,45956,46736,46488,50417,48832,51030
12765,46615,55650,57188,58368,68177,78250,88553,88721,88438,71875,77019
12766,57361,54018,56818,65238,70227,54792,68661,61786,60911,-,68393
12767,107778,91125,93056,96375,111875,111250,108250,74688,66250,77222,60625
12768,39167,36635,32852,38996,41983,60402,64278,71083,66250,67120,48125
12769,48250,48750,48750,67917,(X),73594,76250,-,-,48056,-
12770,46250,45694,49886,67813,49688,61250,70703,-,46250,61786,87250
12771,44765,44921,42797,44945,46446,49497,52333,51829,56658,50677,56228
12775,75595,79602,81274,72386,89167,98669,94643,100714,103802,82037,81535
12776,45288,48750,51429,53972,57422,53594,53516,55398,56750,58409,73125
12777,69643,65147,70156,72857,73750,76786,80500,84500,93438,110625,122500
12778,54211,54800,30045,32241,(X),-,-,-,-,-,-
12779,43021,40288,41840,39321,37992,37597,37900,32077,31672,31944,-
12780,43750,41098,41952,41771,36490,37350,44412,46250,54722,47288,49764
12781,75033,63214,58409,75938,58036,61944,-,81563,64167,83194,66208
12783,47328,49114,51121,63223,59394,60658,66917,69943,70327,54219,57100
12784,83393,45313,46339,-,-,-,-,-,-,-,-
12785,78333,47880,47953,49205,48147,51250,50750,84728,85231,98750,108267
12786,67895,47417,49250,47702,44201,47717,49886,-,61250,111850,112279
12787,54875,76250,55385,54333,58365,57679,58214,95313,85625,91389,105000
12788,43451,44467,46111,42067,40139,47404,58103,65060,71359,79784,84423
12789,41912,45179,51827,51250,50114,51964,45250,47028,49868,64437,61956
12790,50491,49160,50393,48326,48951,52607,62391,68611,74375,76739,85219
12791,51618,45625,45815,36838,58380,70163,77600,74250,81290,77344,83576
12792,42727,40481,40739,41534,36563,36985,42813,38125,46731,65500,-
12801,43790,43533,45538,44341,45395,46305,48901,48485,50232,55573,60700
12803,55219,58088,58083,59406,59438,61906,60371,61643,59690,65196,66449
12804,60308,60401,60152,64280,63120,65224,70273,74272,74036,77663,83204
12808,53333,61406,66058,71250,76458,70125,62396,64792,66023,77500,95250
12809,63713,60357,61168,63180,58125,52971,50950,54693,55410,57602,59669
12810,42000,56000,58333,52500,57500,70288,58304,58125,59674,59904,61691
12811,39702,41184,35536,14479,-,-,-,-,55917,44833,45096
12812,63182,62083,63750,68636,49583,63672,71042,70750,73000,-,167984
12814,57761,57021,56375,57500,58176,53958,57857,49602,51172,95833,96328
12815,49076,52969,52083,53625,60458,61394,63036,64563,55125,51333,58125
12816,48864,50170,50365,49714,50417,52835,53281,51480,59375,61463,63739
12817,48125,50764,53690,53167,59861,63125,61463,62031,67222,72778,67332
12819,22955,26667,45000,46875,43839,55469,59643,59464,70833,73125,82813
12821,36458,36875,29728,29514,34000,44952,-,82802,82770,84643,-
12822,50193,51433,50617,53691,52578,53767,55263,57413,58668,60818,67558
12823,14519,22039,21375,80469,82639,-,-,-,72171,104911,110081
12824,69615,77679,66429,61761,61650,62813,64231,76161,96458,68269,94861
12827,60062,60048,58893,62933,62917,58563,62404,65284,67885,72825,74596
12828,45441,49790,54253,52192,51250,49633,50320,53102,62773,63169,72813
12831,69466,73728,71393,74565,78505,80055,82443,83358,87513,88507,91827
12832,46684,47757,45162,44714,43918,43370,41635,45423,44235,45663,55383
12833,54081,54503,62056,61458,65898,76600,80469,81350,83080,84437,87669
12834,59688,58483,60913,64071,56104,64484,72523,75060,71677,72723,76681
12835,50542,49421,50662,52051,51148,51444,55893,56083,57778,63375,65307
12836,54519,54375,54625,59500,61739,58036,58281,65781,66607,69643,80320
12837,35833,34531,42721,38906,45446,45486,60573,59167,63508,64722,69130
12838,62778,67083,69167,70250,56250,62321,59044,64375,66500,57222,58476
12839,43289,44869,44449,44011,44350,46788,47407,47826,53199,52291,57248
12841,53333,69167,22039,21012,27500,38125,55208,81250,51250,53650,57130
12842,41964,44375,46563,49423,37321,44375,55813,55700,58398,59063,53875
12843,37212,51944,55395,52961,38393,35750,32177,32813,36429,45714,60000
12844,21136,61071,75900,76708,60000,77929,60469,84063,83750,118804,124226
12845,63900,64737,70341,66069,66710,66555,67278,60208,61868,68343,82857
12846,56827,71165,73125,62792,53112,54841,53676,55694,58950,58902,54565
12847,57019,57232,58906,57000,62917,66875,55694,59375,70000,62778,75167
12849,57750,68031,70594,70266,70263,57188,66635,-,-,-,-
12850,71542,74209,75337,72823,74622,74792,76316,86429,84651,86250,87619
12851,47188,46250,39250,48864,48036,44375,39792,49583,50000,64219,66667
12852,50417,48833,50417,46786,46094,47500,46500,50000,53875,44688,47000
12853,39167,44879,41563,40813,38906,36250,38813,45625,40380,45913,49440
12855,46458,48500,51250,50833,44583,45000,45000,41500,43333,52054,57500
12856,46250,45588,46484,48417,(X),48705,-,50952,50464,48958,51402
12857,52917,54306,47411,48971,49397,50625,56875,61042,62961,64130,65000
12858,24500,51667,62500,59167,(X),69583,72188,100625,102727,88750,106250
12859,68723,66364,59886,55156,55776,58262,66250,71354,100000,104539,102625
12860,45250,47188,46500,39375,38043,39798,65286,67292,72339,74844,85556
12861,47917,49844,55288,60833,63125,59375,54333,50625,66250,80556,83929
12862,-,-,-,-,-,-,-,-,-,-,-
12863,50000,52500,63229,69063,69125,79219,116125,102727,104018,79223,84514
12864,64432,64688,-,-,-,-,-,-,-,-,-
12865,49595,51750,53250,52434,57000,57831,60172,54009,57061,57171,62381
12866,64344,64696,67979,68644,70515,74025,77977,80151,85351,88689,91935
12870,44659,47455,53616,53158,55938,46667,48542,50526,51938,50800,57643
12871,58388,60519,61301,62197,64653,65104,68493,72125,68487,71033,77500
12872,16534,16150,-,18750,28750,29167,29625,29519,-,-,-
12873,52500,52500,41786,41667,48750,49150,47917,62679,64375,74271,84671
12874,94464,92500,95250,68542,69583,68500,71458,76250,91000,114250,119375
12878,41691,44844,47679,47857,50500,50625,51389,55694,56250,56250,66591
12883,41688,41189,42083,47754,52936,53963,48750,48396,48229,56784,59591
12884,39083,42266,41827,47500,46250,55250,43750,58036,53438,49722,40703
12885,44055,44348,49533,49415,53232,48641,48264,46280,51452,51552,57579
12886,61298,63288,52679,55962,(X),-,98571,57266,59286,103125,110417
12887,46222,43150,45098,43264,47440,45759,44677,54231,60085,59375,57279
12901,42686,42622,43010,41525,43642,44763,48563,48883,50750,53456,55588
12903,52891,56226,51681,52803,50583,53449,57625,63942,66290,73018,75060
12910,45795,55227,57159,48393,56447,46471,45444,49844,51696,44016,47396
12911,62250,64659,-,-,-,-,-,-,-,-,-
12912,42721,48000,50880,50799,50714,53375,57819,59261,55455,57237,66667
12913,51512,54940,53643,54363,55761,55435,57813,60917,52386,60476,66012
12914,32031,41250,41250,53984,50208,43250,50938,46875,57731,48625,51458
12916,38438,40875,44063,46154,55865,57083,62549,59758,60139,48750,58125
12917,48083,50909,50972,50987,55417,51711,52171,52500,59643,56897,62684
12918,61420,60054,54078,61429,58906,58505,61886,63648,63806,68125,79455
12919,53250,50821,50807,46324,42226,32392,35641,50634,53512,51932,58641
12920,46875,46625,47931,49861,50150,51250,55615,53462,57660,62059,59688
12921,56661,56996,60833,63098,63750,70158,74668,82056,78611,83462,74574
12922,70625,51458,54135,53636,53125,53906,-,-,-,-,-
12923,47500,49479,43021,41250,40375,40227,41667,50750,57132,53750,56364
12924,30352,24375,47656,50114,39479,50556,-,70000,-,111944,-
12926,42042,44208,46284,50852,50500,49741,47857,50729,48707,46629,52875
12927,50781,51875,55227,63542,43750,41250,35625,50227,49167,52500,53125
12928,49107,55263,46081,46031,44669,49073,52878,55521,60682,70208,68669
12929,42300,45188,44712,40139,45795,50714,46500,50962,51429,50385,48571
12930,47829,46875,45903,45096,45357,49375,48750,58472,66042,64583,59050
12932,51538,50972,45402,49091,46875,49479,47950,53487,62083,52039,56000
12933,-,-,-,-,-,-,-,-,-,73077,-
12934,40469,42375,35500,40481,38393,48438,43036,52778,42019,56797,63468
12935,42240,42281,43843,47188,48514,48112,49563,54583,56458,54813,58320
12936,55729,50069,57639,54750,60147,61125,64167,62500,58750,60458,66010
12937,44405,48190,41324,40478,40719,42721,44609,45880,45800,46103,44688
12939,49375,48750,43472,55227,54688,52917,56389,58438,58631,60875,-
12941,54966,64432,72361,64241,61250,63125,65099,65236,79309,77700,71500
12942,45000,44306,42188,45750,47050,56161,56528,69904,83333,90000,68333
12943,49821,51563,51250,41875,51591,53152,41667,37750,32375,32206,44750
12944,49727,50327,48869,47623,47197,44322,48000,51176,54608,55806,63242
12945,35969,39100,65714,72813,71250,71250,62303,64773,54444,56181,78810
12946,51102,52736,47091,52750,55917,55952,60801,63770,60464,63055,71061
12950,36324,35000,38977,44250,46667,53750,68750,66136,60139,63750,70063
12952,29825,40066,40441,39000,42813,41250,32222,38750,49911,49792,86786
12953,42665,49363,50378,48561,48684,50728,49561,49206,48721,52064,55906
12955,57788,60234,60078,63250,64018,64583,62000,65625,51964,63021,57188
12956,45500,56625,50000,60833,65125,59511,57188,59757,59052,36023,34181
12957,29746,31570,31368,31693,34783,42703,39006,41287,45050,48929,45324
12958,44464,39464,34405,37244,40456,41018,50625,61114,54965,65977,63664
12959,47833,57368,51520,50063,44286,44345,37601,29886,41853,42984,46502
12960,51667,47523,53603,66771,75781,75833,79622,81758,64911,39922,50813
12961,39191,42122,64000,55875,(X),32708,28980,-,-,15995,-
12962,67419,68388,68694,72019,68852,67478,71033,75245,68630,62176,59492
12964,65833,68000,92188,93250,(X),80417,158438,-,100625,61563,87188
12965,36458,31042,32500,31667,38542,40486,41375,41250,53269,-,45625
12966,49479,45959,47019,48157,42200,40915,47500,48750,48352,53789,65417
12967,49167,52545,49444,51875,44145,44306,43950,45508,39464,51250,60515
12969,29792,33750,35000,38125,40250,41786,41058,39688,42778,47292,46563
12970,42321,50250,53250,43068,45000,48125,54167,56250,75833,78750,78750
12972,62926,65940,66260,66397,66141,65913,67794,69332,73897,84659,94899
12973,39375,42188,53929,46250,60000,60208,61071,46250,61000,49792,47813
12974,38226,35208,34492,34340,40500,49333,51389,53594,53990,53417,53259
12975,31250,38958,50714,43750,70509,71667,-,53563,54792,54750,57455
12976,38000,41875,45074,48250,61250,66042,68750,76250,55000,74583,61719
12977,-,-,-,-,-,-,-,-,-,-,-
12978,70417,71755,73571,74779,(X),-,-,-,-,73969,86219
12979,52831,56607,60139,58580,64417,59400,57727,58646,58692,44722,42267
12980,35104,37396,38629,37574,40774,40833,41477,41944,54663,51875,56411
12981,52667,54583,55923,59141,54886,59570,64167,66542,58947,75978,74583
12983,44455,46767,47329,51472,50833,49859,55365,54478,53739,55054,59573
12985,58942,65750,42917,46250,39722,39414,41312,41289,-,54167,70247
12986,48856,49252,55221,52449,50958,53236,54861,56402,56650,56672,57578
12987,51563,38233,38125,33319,33942,32917,32500,51979,63750,95104,97857
12989,55093,56667,55417,62870,62656,65592,66167,69479,64250,67917,79896
12992,55290,55724,52888,53707,50403,50375,51433,54460,63583,64688,69981
12993,40644,41691,44000,43450,43704,49491,47727,49688,51581,51645,54886
12996,43889,42887,43198,43512,44643,56750,63750,63594,57118,69267,70163
12997,55250,57250,53158,58667,65850,57500,58229,60547,61736,60781,70703
12998,33971,34260,34256,43077,27684,42350,42734,43769,43774,44727,42644
13020,31696,36250,33875,34063,45750,52083,56750,75750,65417,63750,66458
13021,46145,47070,46296,47219,47486,47905,48869,51709,52842,51517,52836
13024,-,-,-,-,-,-,-,-,-,-,-
13026,54485,64286,71359,69531,65750,67159,62188,67992,71607,79955,84077
13027,63836,64525,67225,67360,69368,70593,72908,75301,77565,79989,81806
13028,49081,42014,40592,37368,40000,40000,57500,49700,63049,75550,91833
13029,66875,67721,68010,68021,68729,62459,70443,67568,77378,80269,82056
13030,56686,50968,55938,60588,60871,65241,62625,63393,69125,68696,66696
13031,65579,68103,69877,70245,70259,70182,72334,72703,78819,77622,82289
13032,55988,53783,53314,52137,51581,52646,57078,59087,58894,62686,64358
13033,54678,56250,56292,56964,60326,61000,60000,66887,64886,67821,68565
13034,55156,59022,58466,58295,57000,61154,65625,68611,73929,78864,79028
13035,72131,68464,65556,65350,70168,71865,73750,79527,82250,82277,87546
13036,49257,54038,56056,52861,51722,52461,53358,55241,59133,68807,74762
13037,59505,61128,62214,64098,64508,67655,71098,74587,78669,77316,74785
13039,74491,77207,74561,77684,79474,83341,88233,90940,91893,93448,96111
13040,42542,45500,46250,46603,46369,49353,49155,51731,52339,58438,57688
13041,76154,76891,77708,81324,78929,84621,83774,89516,82411,84888,96793
13042,49762,55100,52788,57645,55625,58241,51855,63556,65750,72188,65179
13044,47955,52188,59286,53250,61027,67768,59583,64398,66349,71023,64441
13045,44403,44840,43985,44768,46204,47667,50042,52726,53592,57420,59385
13051,105000,-,-,-,(X),-,-,-,93774,-,-
13052,49158,49784,52546,51600,53958,51818,54375,55536,51250,52321,66181
13053,63326,57167,60799,57788,62917,59423,66136,67857,64831,65333,72188
13054,34936,41136,45833,44861,51897,56979,65714,68646,73725,85679,87625
13057,53742,54819,55705,54033,55848,59256,58788,60971,62963,64219,66404
13060,53796,53214,54481,60392,57083,67656,69107,59844,58262,50840,50417
13061,79375,72050,66250,59375,59861,59241,68889,67625,68409,70402,76818
13062,39485,45898,48464,48359,(X),80000,-,-,-,-,-
13063,68500,77054,76618,73214,78352,81711,82500,95417,81845,74946,81607
13066,88721,82296,83295,82232,77004,78929,84193,89840,92177,100683,108293
13068,61750,64044,66480,66313,65813,61291,61761,62635,67098,72228,71335
13069,42762,43493,43312,42298,43858,46474,46300,50293,51931,53941,54754
13071,63125,58500,64191,56435,63750,65188,61607,63958,66719,65625,66250
13072,44167,41429,46563,45208,50938,50313,53000,55547,57212,55144,58295
13073,53578,51929,50561,53995,54133,54729,58125,68209,61467,60662,63692
13074,49271,48338,49198,49205,50992,54167,54347,57310,60000,69792,66786
13076,61563,63598,61250,61000,51694,53710,54855,62614,59917,76875,82021
13077,56230,55288,55933,53203,57366,57672,60337,61186,64602,60331,66002
13078,87113,82536,83355,82972,83558,87734,87596,88150,91786,92800,99628
13080,59977,64955,72782,62639,58889,57557,56226,51173,58274,61739,65559
13081,51875,53859,52054,50000,58173,66528,74250,83043,87059,87214,93295
13082,49349,48015,59460,56410,58077,64123,72131,67019,74450,74052,79045
13083,41179,40852,43690,44130,49952,56154,63450,67500,69792,69000,72607
13084,68405,65300,65617,66099,66513,63777,63438,65083,65833,75217,89375
13087,44236,44375,137188,107396,133750,145066,147907,62500,116250,162604,115417
13088,51912,53642,53395,52710,53091,53934,54647,58183,60775,62077,64647
13090,69836,70564,70376,70457,68411,69519,71952,74396,75495,73890,77273
13092,60821,66220,66213,66806,63125,63854,66838,70813,68000,71149,59620
13101,55339,54700,57279,60545,60344,60889,63381,62652,57054,61086,58878
13102,41838,44146,43722,-,-,-,-,-,61125,63750,-
13103,24048,14276,14158,14719,(X),-,67632,69063,23954,-,24712
13104,88657,89906,92194,100830,99631,97569,105000,104321,103096,107512,108705
13108,67113,80795,81149,75000,75278,72537,74490,74840,76435,78300,81663
13110,67560,65833,63696,67235,70769,70417,77431,81500,82500,89615,96250
13111,42813,44597,45573,49063,52019,49306,46685,40924,43155,40417,60845
13112,67938,72202,65313,67344,55000,52727,58500,70150,68250,75717,93500
13113,63750,63125,59375,65625,61875,68750,71094,85938,86563,92500,53750
13114,48470,51438,50850,52361,52188,57500,59590,60996,65964,65086,66765
13115,35278,38542,45833,24028,40833,51125,50909,42875,60000,67500,65000
13116,59390,55685,62926,60479,59209,57798,58116,56048,55984,63415,72500
13117,56389,55893,55750,44464,54750,50833,47417,55000,50313,35125,37841
13118,55078,57415,57450,55667,56375,55951,54901,55762,59883,63902,62708
13120,56393,51319,50417,55368,55795,57132,65091,56000,47125,65714,70966
13122,52250,43636,47375,47750,61518,57353,78235,75250,76477,48693,53617
13123,19038,66250,66333,88250,66875,56793,55825,58431,-,-,-
13124,63750,44615,46875,45000,46094,46667,46250,45625,60833,61667,69000
13126,47196,47145,48062,49575,47467,47992,50104,51460,53134,54759,58378
13131,50663,50455,50613,51173,51847,55820,56505,56723,58063,57156,54779
13132,57386,59981,59577,58007,57688,60329,60185,63245,75503,70278,64656
13134,41667,40096,38281,39531,44583,61406,73929,76563,77083,92500,76750
13135,52221,53413,53919,53859,49576,50347,52545,55503,57444,64531,71000
13136,39904,38611,36458,50066,42212,45000,42045,45972,47857,48523,38333
13138,-,-,-,-,-,-,-,-,-,-,-
13140,43967,45472,44646,45917,49681,54592,53598,54744,54011,53958,54954
13141,45893,48409,42917,47917,44853,50156,51154,62768,58393,66591,79000
13142,47699,46736,47453,46786,45542,44833,46161,47198,54467,63333,77803
13143,44362,46512,46034,44375,46944,49444,52645,54050,56793,60594,63343
13144,43370,44386,47625,43671,43404,41935,46635,42028,45192,49432,47813
13145,44444,41250,42692,44858,44313,49015,51028,53750,51466,46667,44167
13146,42336,43388,44286,44492,44954,46149,49722,52135,55490,56799,58194
13147,76350,79942,80139,73958,66875,60486,54792,53333,59643,56875,60833
13148,46684,49497,45591,47715,49393,47987,52331,55621,53038,51735,54294
13152,79981,83234,86378,85505,86380,87367,85556,92691,92875,87258,90781
13153,74671,98795,95156,67083,47250,59417,43750,49750,51719,-,-
13155,32788,33875,35750,42500,45179,46071,51750,68636,63750,55859,57941
13156,42191,44271,44167,55313,55773,57332,58333,58056,55250,51767,57857
13157,49375,47546,38068,39286,39750,40563,41250,46429,44271,38250,35906
13158,48676,50938,51188,50833,45500,46012,50865,56786,57448,73846,76154
13159,69103,70167,71893,72028,72745,72724,71659,71548,74280,77609,84618
13160,62700,59485,63167,67750,64630,63063,64405,64511,66196,74922,79125
13162,39750,78580,78750,81960,81571,81205,-,-,133426,-,74417
13163,57857,60156,66500,61500,49444,46250,57917,45417,45417,68125,72500
13164,83281,82986,77039,72262,72750,75057,77083,92446,93276,94324,95924
13165,46939,49513,45779,48665,48344,51768,51379,54973,56271,55083,58870
13166,50966,52309,55531,55392,56628,58065,60201,62774,65777,63922,69283
13167,53591,54160,54788,53277,51250,47708,51154,53894,54727,66538,70104
13202,14512,14578,14537,13839,15565,14793,15000,17176,20196,17031,22465
13203,27562,27604,26250,28218,30731,32984,34086,35359,38018,39129,40118
13204,27514,26271,26841,27609,28220,29007,31735,33508,34856,35431,38050
13205,30154,31076,31501,31848,30284,29547,30604,31582,32579,32237,33874
13206,41804,40102,40429,39236,38264,37959,39911,41403,43674,48698,51360
13207,39250,39853,40808,43638,44741,48645,50464,50336,53012,50885,51902
13208,30237,32141,31558,31483,32526,34896,35673,38482,38475,40515,40868
13209,48125,50550,50988,49431,52218,52760,53054,54974,55027,54545,54833
13210,27318,25346,24591,25709,25229,26120,27690,29100,31319,33346,34277
13211,43139,43880,46372,44495,44579,46368,45828,47282,54506,59534,63258
13212,53822,56175,51997,54132,51997,54539,54610,58971,59932,63410,67719
13214,51469,56178,62386,68407,68424,72694,72841,75809,74098,69987,73929
13215,79255,78523,77905,81093,82421,83671,90345,87489,92575,88294,94331
13219,56487,58407,59945,57563,59590,57405,59485,62119,66866,71126,74679
13224,51863,52067,54196,53578,51591,53590,53021,56535,62485,66463,68203
13290,-,-,-,-,-,-,-,-,-,-,-
13301,55568,64583,66944,67222,74107,73750,76250,88125,112604,103365,108162
13302,47500,46406,39896,37917,48594,44453,49076,48625,49408,49205,50536
13303,51786,53625,60000,72222,64107,64531,66042,69886,62316,73679,75469
13304,72587,75368,74408,77283,80469,77177,75769,77813,80559,78382,86667
13305,60139,71250,76375,76563,90000,63229,47200,48828,48387,38971,43523
13308,53174,49267,41128,40231,40585,43990,49000,61667,62313,67156,75018
13309,49324,49886,52542,52588,53829,51851,53915,57846,57500,60268,63306
13310,70435,83500,83625,49647,48188,47566,45804,46328,48750,52273,62857
13312,36964,36696,41250,40938,40882,49063,49583,50625,62083,70750,75231
13313,35625,37589,38125,36458,38438,42500,40000,37188,48750,46438,40833
13314,39886,41806,42639,42241,43542,42443,41711,50469,67500,60417,-
13315,60573,58750,58142,59107,49861,57059,56923,60735,61731,63854,66413
13316,49826,51552,50027,47014,44719,44867,50038,47193,51537,51918,56582
13317,48906,52083,50065,49836,50900,49107,49609,51272,55486,46346,56271
13318,41250,45882,48750,47321,58864,62885,64274,69091,70893,71125,76295
13319,41594,43594,42344,45071,40833,32148,36600,44619,44330,43750,53456
13320,43750,43125,44464,50990,55781,56477,58182,59297,60757,61288,66750
13321,47891,55022,50841,50536,50168,45536,40694,51083,50373,50617,50798
13322,55089,51800,48125,46328,45368,45625,55938,58125,62188,70000,80609
13323,63617,62341,62681,62772,63169,60174,61381,66172,70317,80827,76032
13324,40755,37679,37055,36333,37267,38550,43477,52917,54700,59732,66974
13325,49063,50438,51576,50341,50391,49615,50263,53250,48173,49464,65000
13326,55272,55699,57375,60458,60268,54637,61204,60966,56759,66385,73889
13327,45168,43368,41302,43098,43676,45882,47679,55573,56484,58220,60750
13328,55288,62083,59265,61806,55313,65250,61932,76591,78458,93200,81898
13329,40217,42400,39444,40691,43295,47006,43810,46190,47300,45741,48945
13331,108056,71750,72813,75500,74063,-,45250,59167,85192,-,61607
13332,47679,44152,41782,43616,44114,44516,50262,51458,53281,54830,57232
13333,44250,60972,52083,41875,60125,63250,33750,-,-,-,53636
13334,32485,44237,67500,57813,53750,-,62500,53224,54167,60368,57778
13335,46406,48966,52083,53654,57292,59479,59306,58000,55625,53250,50694
13337,46458,42917,45403,65417,51932,40938,69286,81591,-,53125,97670
13338,48269,50417,50625,49167,47721,50956,50652,44904,55871,56339,45455
13339,41947,41277,40963,42182,42936,42917,45300,49071,51758,49283,51506
13340,46852,49873,48671,47500,45429,53730,53831,58065,64417,63800,62206
13342,64375,68375,70536,71667,56667,60833,70000,59107,66250,71250,63958
13343,42143,42826,45417,49130,51576,53750,59306,59167,58200,60636,62969
13345,30474,30446,30733,33629,(X),-,93173,-,51429,49500,92778
13346,61779,59235,63469,65815,70227,68456,75690,67045,66913,49814,54966
13348,52083,48542,51641,52308,42604,50189,52235,61133,61042,66589,71468
13350,31689,35924,37665,39350,43988,46985,46176,48471,50961,55018,54792
13352,58494,47143,60078,44830,(X),-,-,-,-,-,-
13353,55313,33750,33929,38750,34375,32500,35625,-,31563,-,-
13354,70227,67647,69199,68403,69788,77946,78618,74496,82906,76607,78388
13355,39417,38793,36250,34813,42672,49537,58611,65956,75595,62381,62917
13357,41480,42858,44500,44061,42627,45855,46283,49832,54709,59894,60908
13360,59375,58274,50250,43523,41406,43250,54375,47500,48125,-,92857
13361,50435,51429,53355,51550,51500,52969,63125,54219,64063,57083,72083
13363,61316,57014,61574,58650,58947,58274,59840,72738,73614,67216,81357
13364,29338,29063,19318,32202,40625,32333,31650,31563,42500,68167,70288
13365,43145,42837,43425,43600,43922,46849,50183,51520,54268,54682,54940
