NAME,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
13115,0,0,0,0,0,0,0,0,0,1,0
13116,1,1,1,1,1,0,0,0,0,0,1
13117,1,1,1,0,0,0,0,0,0,0,0
13118,1,1,1,1,1,0,0,0,0,0,0
13120,1,1,0,1,1,0,1,0,0,0,1
13122,1,0,0,0,1,0,1,1,1,0,0
13123,0,1,1,1,1,0,0,0,-1,-1,-1
13124,1,0,0,0,0,0,0,0,0,0,1
13126,0,0,0,0,0,0,0,0,0,0,0
13131,1,0,0,0,0,0,0,0,0,0,0
13132,1,1,1,1,1,1,0,0,1,1,0
13134,0,0,0,0,0,1,1,1,1,1,1
13135,1,1,1,1,0,0,0,0,0,0,1
13136,0,0,0,0,0,0,0,0,0,0,0
13138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13140,0,0,0,0,0,0,0,0,0,0,0
13141,0,0,0,0,0,0,0,0,0,0,1
13142,0,0,0,0,0,0,0,0,0,0,1
13143,0,0,0,0,0,0,0,0,0,0,0
13144,0,0,0,0,0,0,0,0,0,0,0
13145,0,0,0,0,0,0,0,0,0,0,0
13146,0,0,0,0,0,0,0,0,0,0,0
13147,1,1,1,1,1,1,0,0,0,0,0
13148,0,0,0,0,0,0,0,0,0,0,0
13152,1,1,1,1,1,1,1,1,1,1,1
13153,1,1,1,1,0,1,0,0,0,-1,-1
13155,0,0,0,0,0,0,0,1,0,0,0
13156,0,0,0,1,1,0,0,0,0,0,0
13157,0,0,0,0,0,0,0,0,0,0,0
13158,0,1,0,0,0,0,0,0,0,1,1
13159,1,1,1,1,1,1,1,1,1,1,1
13160,1,1,1,1,1,1,1,1,0,1,1
13162,0,1,1,1,1,1,-1,-1,1,-1,1
13163,1,1,1,1,0,0,0,0,0,1,1
13164,1,1,1,1,1,1,1,1,1,1,1
13165,0,0,0,0,0,0,0,0,0,0,0
13166,1,1,1,1,1,0,0,0,0,0,1
13167,1,1,1,1,0,0,0,0,0,0,1
13202,0,0,0,0,0,0,0,0,0,0,0
13203,0,0,0,0,0,0,0,0,0,0,0
13204,0,0,0,0,0,0,0,0,0,0,0
13205,0,0,0,0,0,0,0,0,0,0,0
13206,0,0,0,0,0,0,0,0,0,0,0
13207,0,0,0,0,0,0,0,0,0,0,0
13208,0,0,0,0,0,0,0,0,0,0,0
13209,0,0,0,0,0,0,0,0,0,0,0
13210,0,0,0,0,0,0,0,0,0,0,0
13211,0,0,0,0,0,0,0,0,0,0,0
13212,1,1,0,1,0,0,0,0,0,0,0
13214,1,1,1,1,1,1,1,1,1,1,1
13215,1,1,1,1,1,1,1,1,1,1,1
13219,1,1,1,1,1,0,0,0,0,1,1
13224,1,1,1,1,0,0,0,0,0,0,1
13290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13301,1,1,1,1,1,1,1,1,1,1,1
13302,0,0,0,0,0,0,0,0,0,0,0
13303,1,1,1,1,1,1,1,1,0,1,1
13304,1,1,1,1,1,1,1,1,1,1,1
13305,1,1,1,1,1,1,0,0,0,0,0
13308,1,0,0,0,0,0,0,0,0,1,1
13309,0,0,1,0,0,0,0,0,0,0,0
13310,1,1,1,0,0,0,0,0,0,0,0
13312,0,0,0,0,0,0,0,0,0,1,1
13313,0,0,0,0,0,0,0,0,0,0,0
13314,0,0,0,0,0,0,0,0,0,0,-1
13315,1,1,1,1,0,0,0,0,0,0,0
13316,1,1,0,0,0,0,0,0,0,0,0
13317,0,1,0,0,0,0,0,0,0,0,0
13318,0,0,0,0,1,1,1,1,1,1,1
13319,0,0,0,0,0,0,0,0,0,0,0
13320,0,0,0,0,1,0,0,0,0,0,0
13321,0,1,0,0,0,0,0,0,0,0,0
13322,1,1,0,0,0,0,0,0,0,1,1
13323,1,1,1,1,1,1,1,1,1,1,1
13324,0,0,0,0,0,0,0,0,0,0,0
13325,0,0,0,0,0,0,0,0,0,0,0
13326,1,1,1,1,1,0,1,0,0,0,1
13327,0,0,0,0,0,0,0,0,0,0,0
13328,1,1,1,1,0,1,1,1,1,1,1
13329,0,0,0,0,0,0,0,0,0,0,0
13331,1,1,1,1,1,-1,0,0,1,-1,0
13332,0,0,0,0,0,0,0,0,0,0,0
13333,0,1,0,0,1,1,0,-1,-1,-1,0
13334,0,0,1,1,0,-1,1,0,0,0,0
13335,0,0,0,1,1,1,0,0,0,0,0
13337,0,0,0,1,0,0,1,1,-1,0,1
13338,0,0,0,0,0,0,0,0,0,0,0
13339,0,0,0,0,0,0,0,0,0,0,0
13340,0,0,0,0,0,0,0,0,0,0,0
13342,1,1,1,1,1,1,1,0,0,1,0
13343,0,0,0,0,0,0,0,0,0,0,0
13345,0,0,0,0,-1,-1,1,-1,0,0,1
13346,1,1,1,1,1,1,1,1,0,0,0
13348,1,0,0,0,0,0,0,0,0,0,1
13350,0,0,0,0,0,0,0,0,0,0,0
13352,1,0,1,0,-1,-1,-1,-1,-1,-1,-1
13353,1,0,0,0,0,0,0,-1,0,-1,-1
13354,1,1,1,1,1,1,1,1,1,1,1
13355,0,0,0,0,0,0,0,1,1,0,0
13357,0,0,0,0,0,0,0,0,0,0,0
13360,1,1,0,0,0,0,0,0,0,-1,1
13361,1,1,1,0,0,0,1,0,0,0,1
13363,1,1,1,1,1,0,0,1,1,1,1
13364,0,0,0,0,0,0,0,0,0,1,1
13365,0,0,0,0,0,0,0,0,0,0,0
13367,0,0,0,0,0,0,0,0,0,0,0
13368,1,1,0,0,0,0,0,0,0,0,0
13402,0,1,0,0,0,0,0,0,0,0,0
13403,1,1,1,1,1,1,1,1,1,1,1
13404,0,1,1,0,0,0,0,0,0,-1,0
13406,1,1,1,1,0,0,0,0,0,0,1
13407,0,0,0,0,0,0,0,0,0,0,0
13408,0,0,0,0,0,0,0,0,0,0,0
13409,1,1,1,1,0,0,0,0,0,0,0
13410,0,0,0,0,0,0,0,1,0,-1,0
13411,0,0,0,0,0,0,0,0,0,0,0
13413,1,1,1,1,1,1,1,1,1,1,1
13415,1,1,1,0,0,0,0,0,0,1,0
13416,0,1,1,1,1,0,0,0,0,0,0
13417,0,0,0,0,0,0,0,0,0,0,0
13418,1,1,0,0,0,0,0,0,1,-1,-1
13420,1,1,1,1,1,0,0,0,0,1,1
13421,0,0,0,0,0,0,0,0,0,0,0
13424,1,1,1,1,1,0,0,0,0,0,0
13425,0,0,0,0,0,0,0,0,0,0,0
13428,1,0,0,0,0,0,0,0,0,0,0
13431,1,1,1,1,1,0,0,0,1,1,1
13433,0,0,0,0,0,0,0,0,0,0,0
13435,1,1,0,0,0,0,0,1,1,1,0
13436,1,1,1,1,0,0,0,0,0,0,1
13437,0,0,0,0,0,0,0,0,0,0,0
13438,1,1,1,0,0,0,0,0,0,0,0
13439,0,0,0,0,0,0,0,0,0,0,0
13440,1,0,0,0,0,0,0,0,0,0,0
13441,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1
13450,0,0,0,0,0,1,0,0,0,0,0
13452,0,0,0,0,0,0,0,0,0,0,0
13454,0,0,0,0,0,0,0,0,0,1,1
13456,1,1,1,1,1,1,1,1,1,1,1
13459,1,0,0,0,0,0,0,0,0,0,0
13460,1,0,0,0,0,0,0,0,0,0,0
13461,1,1,1,1,1,0,0,0,0,0,1
13464,1,1,1,0,0,0,0,0,0,0,0
13468,1,0,0,0,0,0,0,0,0,0,0
13469,1,1,1,1,1,1,1,1,1,1,1
13470,0,0,0,0,0,0,0,0,0,0,0
13471,0,0,0,0,0,0,0,0,0,0,0
13472,1,1,1,1,1,1,-1,-1,0,-1,-1
13473,0,0,0,1,1,0,0,0,0,1,1
13475,-1,1,0,0,-1,-1,-1,-1,-1,-1,1
13476,1,0,0,0,0,0,1,1,1,0,0
13477,1,0,0,0,0,0,0,0,0,0,0
13478,1,1,1,1,1,1,0,0,0,0,0
13480,0,0,0,0,0,0,0,0,0,0,0
13483,0,0,0,0,0,0,-1,1,1,1,1
13484,1,1,1,-1,1,1,-1,1,1,-1,-1
13485,0,0,0,0,0,0,0,0,0,0,0
13486,0,0,0,1,0,0,0,0,0,1,0
13488,1,1,1,1,1,0,0,0,0,1,0
13489,1,0,0,0,0,0,0,0,0,0,0
13490,1,1,1,1,1,1,1,1,1,1,1
13491,0,0,1,1,1,0,0,0,0,0,0
13492,1,1,1,1,1,1,0,0,0,1,1
13493,0,0,0,0,0,0,0,0,0,0,0
13494,0,0,0,0,0,0,1,0,0,0,0
13495,0,0,0,1,0,0,0,0,0,0,0
13501,0,0,0,0,0,0,0,0,0,0,0
13502,0,0,0,0,0,0,0,0,0,0,0
13601,0,0,0,0,0,0,0,0,0,0,0
13602,1,1,0,0,0,0,0,0,0,-1,-1
13603,0,0,0,0,0,0,0,0,0,0,0
13605,0,0,0,0,0,0,0,0,0,0,0
13606,1,1,1,1,0,1,1,1,0,0,1
13607,0,0,0,0,0,0,0,0,0,0,0
13608,1,1,0,1,0,0,0,0,0,0,1
13612,1,1,1,1,1,1,1,1,0,0,0
13613,0,0,0,0,0,0,0,0,0,0,0
13614,0,0,0,0,0,-1,0,-1,0,0,-1
13615,1,1,1,1,0,0,0,0,0,1,1
13616,0,0,0,0,0,0,0,0,0,0,0
13617,0,1,0,0,0,0,0,0,0,1,0
13618,1,1,1,1,0,0,0,0,0,0,0
13619,0,0,0,0,0,0,0,0,0,0,0
13620,0,0,0,0,0,0,0,0,0,0,0
13621,0,0,0,0,0,0,0,0,0,0,0
13622,1,1,1,1,0,0,1,1,0,0,1
13623,1,1,1,1,1,-1,1,-1,-1,-1,0
13624,1,0,1,1,1,1,1,1,0,1,1
13625,0,0,0,0,0,0,0,0,0,0,0
13626,1,1,1,1,0,0,0,0,0,0,1
13628,0,1,1,0,0,0,0,0,1,0,0
13630,0,0,0,1,0,0,0,0,0,0,0
13633,1,1,1,1,1,0,1,1,1,0,0
13634,1,1,1,1,0,0,0,0,0,0,0
13635,0,0,0,0,0,0,0,0,0,0,0
13636,1,1,1,1,1,1,1,0,0,0,0
13637,0,0,1,1,0,0,0,0,0,0,0
13638,0,0,0,0,0,0,0,0,0,0,-1
13639,0,0,0,0,0,0,0,0,0,-1,-1
13640,1,1,1,1,0,0,0,0,0,0,1
13641,0,1,0,0,-1,-1,-1,-1,-1,0,0
13642,0,0,0,0,0,0,0,0,0,0,0
13643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13646,0,0,0,0,0,0,0,0,0,0,0
13647,0,1,1,1,1,1,-1,-1,1,-1,-1
13648,0,0,0,0,0,0,0,0,0,0,0
13650,0,0,0,0,1,0,0,0,0,1,1
13651,1,1,1,1,1,1,1,1,1,1,1
13652,0,0,0,0,0,0,0,0,0,0,0
13654,0,0,0,0,0,0,0,0,0,0,0
13655,0,0,0,0,0,0,0,0,0,0,-1
13656,1,1,1,0,0,0,0,0,0,0,0
13658,1,1,1,1,1,0,0,0,0,0,1
13659,0,0,0,0,0,0,0,0,0,0,0
13660,0,0,0,0,0,0,0,0,0,0,0
13661,0,0,0,1,1,1,1,1,1,1,1
13662,0,0,0,0,0,0,0,0,0,0,0
13664,1,1,1,1,1,1,1,1,0,1,0
13665,0,0,0,0,1,1,1,0,0,0,0
13666,0,0,0,0,0,0,0,0,0,0,0
13667,0,0,0,0,0,0,0,0,0,0,0
13668,0,0,0,0,0,0,0,0,0,1,1
13669,0,0,0,0,0,0,0,0,0,0,0
13670,0,0,0,0,0,0,0,0,0,0,0
13672,0,0,0,0,0,0,0,0,0,0,0
13673,0,0,0,0,0,0,0,0,0,0,0
13674,1,0,0,0,-1,-1,0,-1,-1,0,-1
13675,-1,-1,-1,-1,-1,1,1,1,0,-1,-1
13676,0,0,0,0,0,0,0,0,0,0,0
13678,0,0,0,0,-1,-1,-1,0,-1,0,0
13679,1,1,0,0,0,0,0,0,0,0,1
13680,1,1,0,0,0,0,0,0,0,0,0
13681,0,0,0,0,0,0,0,0,0,0,0
13682,1,1,1,1,1,1,1,1,1,1,1
13684,0,0,0,0,0,0,0,0,0,0,0
13685,1,1,1,1,1,0,0,0,0,1,1
13687,1,0,0,0,0,0,0,0,0,0,0
13690,0,0,0,0,0,0,0,0,0,0,0
13691,0,0,0,1,1,1,0,0,0,0,1
13692,1,1,-1,1,1,-1,0,0,0,-1,1
13693,0,0,0,1,0,0,0,0,0,0,0
13694,1,1,1,1,1,1,1,0,0,0,0
13695,1,0,1,1,1,1,1,1,1,-1,1
13696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
13697,0,0,0,0,0,0,0,0,0,0,0
13730,0,0,0,0,0,0,0,0,0,0,0
13731,0,0,0,0,0,0,0,0,0,0,0
13732,1,1,1,1,1,1,1,1,1,1,1
13733,0,0,0,0,0,0,0,0,0,0,0
13734,1,1,1,1,1,0,0,0,0,0,1
13736,1,1,1,1,1,0,1,0,0,0,0
13739,0,0,0,0,0,0,0,0,0,0,0
13740,0,0,0,0,0,1,1,1,0,0,0
13743,1,1,1,1,0,1,0,0,0,0,0
13744,1,1,1,1,0,0,0,0,0,0,0
13746,1,1,0,0,0,0,0,0,0,0,0
13748,1,0,0,0,0,0,0,0,0,0,0
13750,0,0,0,0,0,0,0,0,0,0,0
13751,0,0,0,0,0,-1,-1,-1,0,0,-1
13752,1,0,1,0,0,0,0,0,0,0,0
13753,1,0,0,0,0,0,0,0,0,0,0
13754,0,0,0,0,0,0,0,0,0,0,0
13755,0,0,0,0,0,0,0,0,0,0,0
13756,0,0,0,0,0,0,0,0,0,0,1
13757,1,0,1,1,0,0,0,0,0,0,1
13760,1,1,0,0,0,0,0,0,0,0,0
13774,0,1,1,1,1,1,0,0,0,0,0
13775,0,0,0,0,0,0,0,0,0,0,1
13776,1,1,0,0,0,0,0,1,1,0,1
13777,0,0,0,0,0,1,1,1,0,0,1
13778,0,1,0,1,0,1,0,0,0,0,0
13780,1,0,1,0,0,0,0,0,0,0,1
13782,0,0,0,0,0,0,0,0,0,0,0
13783,0,0,0,0,0,0,0,0,0,0,0
13784,0,0,0,0,0,0,0,0,1,0,0
13786,0,0,1,1,0,0,0,0,0,0,0
13787,1,0,0,0,0,0,0,0,0,0,0
13788,1,1,1,0,0,0,0,0,0,0,0
13790,0,0,0,0,0,0,0,0,0,0,0
13795,1,1,0,0,0,0,0,0,0,0,0
13796,1,0,1,1,0,0,1,0,0,0,0
13797,0,0,0,0,0,0,0,0,0,0,0
13801,0,0,0,0,0,0,0,0,0,0,0
13802,1,1,1,1,1,0,0,1,1,-1,-1
13803,0,1,0,0,0,0,0,0,0,0,0
13804,1,1,1,1,0,1,0,0,0,0,0
13806,1,1,1,1,1,1,0,0,0,-1,1
13807,0,0,0,1,1,0,0,0,0,0,1
13808,0,0,0,0,0,0,0,0,0,0,0
13809,0,0,0,0,0,0,0,0,0,0,0
13810,0,0,0,0,0,0,0,0,0,1,1
13811,0,1,0,0,0,0,0,1,1,1,1
13812,1,0,0,0,0,0,0,1,0,0,0
13813,1,0,0,0,0,0,0,0,0,1,1
13815,0,0,0,0,0,0,0,0,0,0,0
13820,0,0,0,0,0,0,0,0,0,0,0
13825,0,0,1,0,0,0,0,0,0,0,0
13826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13827,1,1,1,1,1,0,0,0,0,0,0
13830,1,1,1,0,0,0,0,0,0,0,0
13832,0,0,0,0,0,0,0,0,0,0,0
13833,1,1,0,0,0,0,0,0,0,0,0
13834,-1,-1,-1,-1,-1,1,1,1,1,1,0
13835,0,0,0,0,0,0,0,0,0,0,0
13838,0,0,0,0,0,0,0,0,0,0,0
13839,1,1,0,0,0,0,0,0,0,0,0
13841,0,0,0,0,0,0,0,0,0,0,0
13842,0,1,1,1,1,1,1,0,0,0,0
13843,1,0,0,0,0,0,0,0,0,0,0
13844,1,1,0,0,0,0,0,0,0,0,0
13846,1,1,1,1,0,0,0,0,0,0,0
13847,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
13849,0,0,0,0,0,0,0,0,0,0,0
13850,1,1,1,1,1,1,1,1,0,0,1
13856,0,0,0,0,0,0,0,0,0,0,0
13859,1,0,1,0,1,1,1,0,0,1,1
13860,1,1,-1,-1,-1,1,1,-1,-1,-1,-1
13861,1,1,0,1,-1,-1,1,1,0,0,0
13862,0,0,0,0,1,1,1,0,0,0,0
13863,0,0,0,0,1,0,0,0,0,0,0
13864,1,1,1,0,0,0,0,0,0,0,0
13865,0,0,0,1,1,1,1,0,0,0,0
13901,0,0,0,0,0,0,0,0,0,0,0
13902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13903,0,0,0,0,0,0,0,0,0,0,0
13904,0,0,0,0,0,0,0,0,0,0,0
13905,0,0,0,0,0,0,0,0,0,0,0
14001,1,1,1,1,0,0,0,0,0,0,0
14004,1,1,1,1,1,1,1,1,1,1,1
14005,1,1,1,1,1,1,0,1,0,1,1
14006,1,1,1,1,0,0,0,0,0,0,0
14008,1,1,0,0,0,0,0,0,0,0,0
14009,0,0,0,0,0,0,0,0,0,0,0
14011,1,1,1,1,1,1,1,1,0,1,1
14012,0,0,0,0,0,0,0,0,0,0,0
14013,0,0,0,0,0,0,0,0,0,0,0
14020,0,0,0,0,0,0,0,0,0,0,0
14024,0,0,0,1,1,1,0,0,0,0,0
14025,1,1,1,1,1,1,0,0,0,1,1
14026,1,1,1,1,1,1,1,-1,1,0,0
14028,1,1,1,1,1,0,1,1,0,0,0
14030,1,1,1,1,1,0,1,0,0,1,1
14031,1,1,1,1,1,1,1,1,1,1,1
14032,1,1,1,1,1,1,1,1,1,1,1
14033,1,1,1,1,1,1,1,1,1,1,1
14034,1,1,1,1,0,1,0,0,0,0,1
14035,0,0,0,0,-1,1,1,-1,1,1,1
14036,1,0,0,0,0,1,1,1,1,1,1
14037,1,1,1,1,1,1,1,0,0,0,0
14039,0,0,0,0,0,1,0,0,0,-1,0
14040,1,1,1,1,1,0,0,1,0,0,1
14041,0,0,0,0,0,0,0,0,-1,-1,-1
14042,0,0,0,0,0,0,0,0,0,0,0
14043,1,0,0,0,0,0,0,0,0,0,0
14047,1,1,1,1,1,1,1,1,1,0,0
14048,0,0,0,0,0,0,0,0,0,0,0
14051,1,1,1,1,1,1,1,1,1,1,1
14052,1,1,1,1,1,1,1,1,1,1,1
14054,1,1,0,0,0,0,0,0,0,0,0
14055,1,0,0,1,1,1,1,1,0,0,0
14057,1,1,1,1,1,1,1,1,1,1,1
14058,1,1,1,1,1,1,1,1,0,1,1
14059,1,1,1,1,1,1,1,1,1,1,1
14060,0,0,0,0,-1,0,0,0,0,0,0
14061,1,1,1,1,1,0,0,0,0,0,1
14062,0,0,0,0,0,0,0,0,0,0,0
14063,0,0,0,0,0,0,0,0,0,0,0
14065,0,0,0,0,0,0,0,0,0,0,0
14066,0,0,0,0,0,0,0,0,0,0,0
14067,1,1,1,0,0,0,0,0,0,1,0
14068,1,1,1,1,1,1,1,1,1,1,1
14069,1,1,1,1,0,0,0,1,0,1,1
14070,0,0,0,0,0,0,0,0,0,0,0
14072,1,1,1,1,1,1,1,1,1,1,1
14075,1,1,1,1,1,1,1,1,1,1,1
14080,1,1,1,1,1,1,1,1,0,0,0
14081,0,1,1,1,1,0,0,0,0,0,0
14082,1,0,0,0,0,0,0,0,0,0,0
14085,1,1,1,1,1,1,1,1,1,1,1
14086,1,1,1,1,1,1,1,1,1,1,1
14091,0,1,0,1,1,1,0,0,0,0,1
14092,1,1,1,1,1,1,1,1,0,0,0
14094,0,0,0,0,0,0,0,0,0,0,0
14098,0,1,1,1,0,0,0,0,0,0,0
14101,1,1,0,1,0,0,0,0,0,0,0
14102,1,1,1,1,1,1,1,1,1,1,1
14103,0,0,0,0,0,0,0,0,0,0,0
14105,1,1,1,1,1,0,0,0,0,0,1
14108,1,1,1,1,0,0,0,0,0,0,0
14109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14111,0,1,1,1,0,0,0,0,0,0,1
14112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14113,1,1,0,0,0,0,0,0,0,0,0
14120,1,1,1,1,1,0,0,0,0,1,1
14125,0,0,0,0,0,0,0,0,0,0,0
14126,0,0,0,0,1,0,-1,0,0,-1,1
14127,1,1,1,1,1,1,1,1,1,1,1
14129,1,1,0,0,0,0,0,0,0,0,0
14130,0,0,0,0,0,0,0,0,0,0,0
14131,1,1,1,1,1,1,1,1,1,1,1
14132,1,1,1,1,1,1,1,1,1,1,1
14134,1,1,1,1,1,1,1,0,1,0,-1
14135,1,0,0,0,0,0,0,-1,-1,-1,-1
14136,0,0,0,0,0,0,0,0,0,0,0
14138,0,0,0,0,0,0,0,0,0,0,0
14139,1,1,1,1,1,1,1,1,1,1,1
14141,0,0,0,0,0,0,0,0,0,0,0
14143,1,1,1,0,0,0,0,0,0,1,1
14145,1,1,1,1,1,0,0,1,0,1,1
14150,0,0,0,0,0,0,0,0,0,0,0
14167,1,1,1,1,1,0,0,1,0,0,0
14168,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
14169,0,0,0,0,0,0,0,0,0,0,0
14170,1,1,1,1,1,1,1,1,1,1,1
14171,0,0,0,0,0,0,0,0,0,0,0
14172,1,1,1,1,1,1,0,0,0,0,0
14173,0,0,0,0,0,0,-1,-1,-1,1,1
14174,1,1,1,1,1,1,1,1,1,1,1
14201,0,0,0,0,0,0,0,0,0,0,0
14202,0,0,0,0,0,0,0,0,0,0,0
14203,0,0,0,0,0,0,0,0,0,0,0
14204,0,0,0,0,0,0,0,0,0,0,0
14206,0,0,0,0,0,0,0,0,0,0,0
14207,0,0,0,0,0,0,0,0,0,0,0
14208,0,0,0,0,0,0,0,0,0,0,0
14209,0,0,0,0,0,0,0,0,0,0,0
14210,0,0,0,0,0,0,0,0,0,0,0
14211,0,0,0,0,0,0,0,0,0,0,0
14212,0,0,0,0,0,0,0,0,0,0,0
14213,0,0,0,0,0,0,0,0,0,0,0
14214,0,0,0,0,0,0,0,0,0,0,0
14215,0,0,0,0,0,0,0,0,0,0,0
14216,0,0,0,0,0,0,0,0,0,0,0
14217,0,0,0,0,0,0,0,0,0,0,0
14218,0,0,0,0,0,0,0,0,0,0,0
14219,0,0,0,0,0,0,0,0,0,0,0
14220,0,0,0,0,0,0,0,0,0,0,0
14221,1,1,1,1,1,1,1,1,1,1,1
14222,0,0,0,1,0,0,0,0,0,1,1
14223,1,1,1,1,1,1,0,0,0,1,1
14224,1,1,1,1,1,1,1,1,0,1,1
14225,0,0,0,0,0,0,0,0,0,0,0
14226,1,1,1,1,1,1,1,1,1,1,1
14227,0,0,0,0,0,0,0,0,0,0,0
14228,0,0,0,0,0,0,0,0,0,0,0
14261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14301,0,0,0,0,0,0,0,0,0,0,0
14302,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
14303,0,0,0,0,0,0,0,0,0,0,0
14304,0,0,0,0,0,0,0,0,0,0,0
14305,0,0,0,0,0,0,0,0,0,0,0
14411,0,0,0,0,0,0,0,0,0,0,0
14414,1,1,1,1,1,0,0,0,0,0,0
14415,0,0,0,0,0,-1,-1,-1,-1,-1,0
14416,1,1,1,1,0,0,0,0,0,1,1
14418,0,0,0,1,1,1,1,0,0,0,0
14420,1,1,1,1,0,0,0,0,0,0,0
14422,1,1,1,1,1,1,1,1,0,1,1
14423,1,1,1,1,0,0,0,0,0,0,0
14424,1,1,1,1,0,0,0,0,0,0,1
14425,1,1,1,1,1,1,1,1,0,0,1
14427,0,0,0,0,0,0,0,0,0,0,0
14428,1,1,1,1,1,1,1,1,1,1,1
14432,1,0,1,0,0,0,0,0,0,1,1
14433,0,0,0,0,0,0,0,0,0,0,0
14435,1,1,1,1,1,1,1,1,1,1,1
14437,0,0,0,0,0,0,0,0,0,0,0
14441,1,0,0,0,0,0,0,0,0,0,0
14445,0,0,0,0,0,0,0,0,0,0,0
14450,1,1,1,1,1,1,1,1,1,1,1
14454,1,0,0,0,0,0,0,0,0,0,0
14456,0,0,0,0,0,0,0,0,0,0,0
14462,1,1,0,0,0,0,0,1,1,1,1
14464,1,1,1,1,1,0,0,0,0,0,0
14466,1,1,1,1,1,1,1,1,1,1,1
14467,1,1,1,1,1,1,1,1,0,1,1
14468,1,1,1,1,1,1,1,1,1,1,1
14469,1,1,1,1,1,1,1,0,0,0,0
14470,1,1,0,0,0,0,0,0,0,0,0
14471,0,0,1,1,1,1,0,0,0,0,0
14472,1,1,1,1,1,1,1,1,1,1,1
14475,1,0,1,1,1,1,1,0,1,1,1
14476,1,1,1,1,0,0,0,0,0,1,1
14477,1,1,1,1,0,1,1,1,0,1,1
14478,0,0,0,1,1,1,1,1,1,1,1
14479,1,1,0,0,-1,0,0,1,0,1,1
14480,1,0,0,0,0,0,0,0,0,1,1
14481,1,1,1,1,0,0,0,0,0,1,1
14482,1,1,1,1,0,0,0,0,0,0,0
14485,1,0,0,0,0,0,0,0,0,0,0
14486,1,1,0,1,1,1,1,1,1,1,1
14487,1,1,1,1,1,1,1,1,1,1,1
14489,0,0,0,0,0,0,0,0,0,0,0
14502,1,1,1,1,1,1,1,1,1,1,1
14504,1,1,1,0,0,0,0,0,0,0,0
14505,1,1,1,1,1,1,1,0,0,0,0
14506,1,1,1,1,1,1,1,1,1,-1,0
14507,1,1,1,1,1,0,0,0,0,0,0
14510,0,0,0,0,0,0,0,0,0,0,0
14511,0,0,0,0,0,0,0,0,0,0,0
14512,1,1,0,0,0,0,0,0,0,0,0
14513,0,0,0,0,0,0,0,0,0,0,0
14514,1,1,1,1,1,1,1,1,0,1,1
14516,1,1,1,0,1,0,0,0,0,0,0
14517,0,0,0,0,0,0,0,0,0,0,0
14519,1,1,1,1,1,1,1,0,1,1,1
14521,0,0,0,0,0,0,0,0,0,0,0
14522,1,1,0,0,0,0,0,0,0,0,0
14525,1,1,1,1,1,1,1,1,1,1,1
14526,1,1,1,1,1,1,1,1,1,1,1
14527,0,0,0,0,0,0,0,0,0,0,0
14529,1,0,0,0,-1,-1,1,-1,-1,-1,-1
14530,0,0,0,0,0,0,0,0,0,0,0
14532,1,1,1,0,0,0,1,1,0,0,1
14533,1,1,1,1,1,0,0,0,0,0,0
14534,1,1,1,1,1,1,1,1,1,1,1
14536,1,0,0,0,0,0,0,0,0,0,0
14537,1,1,1,0,1,0,0,-1,-1,0,-1
14539,1,1,1,1,1,1,0,0,-1,-1,-1
14541,1,1,1,1,1,0,1,0,0,1,1
14542,1,1,1,1,-1,-1,-1,-1,0,0,-1
14543,1,1,1,1,1,1,1,1,1,1,1
14544,1,1,1,1,1,0,0,0,0,0,0
14545,1,1,1,1,1,0,1,0,0,1,1
14546,1,1,1,1,1,0,0,1,1,1,1
14548,1,1,1,1,0,0,1,0,0,0,1
14549,-1,1,-1,-1,0,0,-1,0,0,0,-1
14550,1,1,1,1,0,0,0,0,0,0,0
14551,0,0,0,0,0,0,0,0,0,0,0
14555,1,1,1,1,0,0,0,0,0,0,0
14559,1,1,1,1,1,1,1,1,1,1,1
14560,1,1,1,1,0,0,0,0,0,0,0
14561,1,1,1,1,1,1,1,1,1,1,1
14564,1,1,1,1,1,1,1,1,1,1,1
14568,1,1,1,1,1,1,1,1,1,1,1
14569,0,0,0,0,0,0,0,0,0,0,0
14571,1,1,1,1,0,0,0,0,0,0,1
14572,0,0,0,0,0,0,0,0,0,0,0
14580,1,1,1,1,1,1,1,1,1,1,1
14585,0,0,0,0,0,0,0,0,0,0,0
14586,1,1,1,1,1,1,1,1,1,1,1
14588,0,0,0,0,1,1,-1,1,1,-1,-1
14589,1,1,1,1,0,0,0,0,0,1,1
14590,0,0,0,0,0,0,0,0,0,0,0
14591,1,1,1,1,1,0,0,0,0,0,0
14592,1,1,1,1,1,1,0,0,1,-1,0
